GeV,Pms1_s001,Pms1_s000,Pms2_s001,Pms2_s000
5436.87374749499,0.11694662071728165,0.11615448189056753,0.23813244813630657,0.42691372418394047
5456.7134268537075,0.11740128824076526,0.11406619671574471,0.23370413118281563,0.4284071463195776
5476.5531062124255,0.11694677762101816,0.11454546126532265,0.23189217155427672,0.42122968605781713
5496.392785571143,0.11737052790025007,0.11500092317935089,0.22751046177858894,0.41407633853083936
5516.23246492986,0.11777069257086795,0.11543301189795777,0.2231517589371594,0.4069513030675292
5536.072144288578,0.1181414881320433,0.11584215718743805,0.21880893160915843,0.3998585715970705
5555.911823647295,0.11851288993995525,0.11622878865696255,0.21450106565110616,0.3928019336390398
5575.751503006012,0.11884414211212695,0.11659333530628038,0.21022039446025234,0.38578498136987854
5595.59118236473,0.11915350978832968,0.11693622510302511,0.20597157457591483,0.3788111147483754
5615.430861723447,0.11944142415885575,0.11725788458824274,0.20175655434581213,0.3718835466839479
5635.2705410821645,0.11970831516590635,0.11755905067012076,0.1975771655877814,0.36498817924403176
5655.110220440883,0.11995461111879854,0.11783931490361194,0.19343512696171183,0.35816130230042964
5674.9498997996,0.12018073833523708,0.11809961286346843,0.18933204734696646,0.3513892831327462
5694.789579158317,0.1203871208133316,0.1183441498621931,0.18526942917473194,0.3446759731286898
5714.629258517035,0.12057417990721864,0.12204750627820263,0.18124867188717242,0.3247381655131206
5734.468937875752,0.1207423340444752,0.12216662135110225,0.17727107523645405,0.31825202721382795
5754.308617234469,0.12089156046408434,0.12226897023872377,0.17333694705112335,0.3118378121953312
5774.148296593186,0.12102311597397594,0.12257327709276065,0.16944913682916518,0.30320359966728183
5793.987975951904,0.12113807069655558,0.12265879652334478,0.16561425738140406,0.29678701941393415
5813.827655310622,0.12288820114034042,0.12272750481446927,0.15046745731184477,0.29044761333335356
5833.667334669339,0.12290396188802727,0.12277982957651487,0.14676549793578217,0.28418673808524303
5853.507014028057,0.12290368453659674,0.12281619365588631,0.14311832858548806,0.27800562223860975
5873.346693386774,0.12288780337027695,0.12283701489447012,0.13952644851173726,0.2719053705997969
5893.186372745491,0.12285674640832306,0.1228427058868536,0.13599028094831972,0.26588696839398734
5913.026052104209,0.12281093530573226,0.12283367050495152,0.13251017674080304,0.25995125913971817
5932.865731462926,0.1227507852742535,0.12281028312186464,0.12908641788198802,0.25409879588287637
5952.705410821643,0.12267670500982085,0.12277296716330274,0.12571922015295875,0.24833046748753992
5972.5450901803615,0.12258909662764947,0.12272211234807269,0.1224087369459213,0.24264682373083193
5992.384769539079,0.12248835568850489,0.12263748854378198,0.11915506566873241,0.23696956111948367
6012.224448897796,0.12237487109553241,0.12255992447786809,0.1159582459509154,0.2314548589110138
6032.064128256514,0.12224902505748798,0.12244466262561869,0.11281826440704103,0.22579395692675222
6051.903807615231,0.12211119302825274,0.12233844593404339,0.10973505736112958,0.22043495762746074
6071.743486973948,0.12196174363006713,0.12222024210934586,0.10670851341000001,0.21516131671340102
6091.583166332666,0.12180103855681945,0.12207049818931177,0.1037384758282928,0.209878646416424
6111.422845691383,0.12162943245582111,0.12192968262297733,0.10082474482497314,0.20478097076156543
6131.2625250501005,0.12144725336734044,0.12177825887565438,0.09796679177348579,0.19977137345281792
6151.102204408819,0.1212548265717213,0.12161437556798953,0.09516421017355894,0.1948117970939768
6170.941883767536,0.12105251403887032,0.12144055324635496,0.0924171444906476,0.18996396416561795
6190.781563126253,0.1208406397979875,0.12074639618780847,0.0897252402349083,0.1787017648633331
6210.62124248497,0.12061952255656051,0.12052556468830376,0.08708811244599221,0.17406616502128838
6230.460921843688,0.12038947209154163,0.12029574746425033,0.08450534358123339,0.16951744368905675
6250.300601202405,0.12015079014444233,0.12005725037902128,0.0819764865740948,0.16505502126191343
